night,run,field,filter,seeing,ellipt,sky,sources
20120920,r937369,uvex_1581,r,1.26,0.066,95.8,295
20120920,r937370,uvex_1581,U,1.38,0.105,58.7,31
20120920,r937371,uvex_1581,g,1.19,0.068,61.9,161
20120920,r937372,uvex_1581o,r,1.23,0.130,104.4,332
20120920,r937373,uvex_1581o,U,1.29,0.107,58.6,33
20120920,r937374,uvex_1581o,g,1.23,0.084,67.3,152
20120920,r937375,uvex_1582,r,0.99,0.076,96.2,583
20120920,r937376,uvex_1582,U,1.34,0.139,54.4,65
20120920,r937377,uvex_1582,g,1.15,0.095,58.6,312
20120920,r937378,uvex_1582o,r,1.35,0.161,110.0,507
20120920,r937379,uvex_1582o,U,1.38,0.112,57.9,69
20120920,r937380,uvex_1582o,g,1.06,0.062,70.5,388
20120920,r937381,Feige22,He1,1.61,0.075,46.7,25
20120920,r937382,Feige22,r,1.08,0.068,38.6,27
20120920,r937383,Feige22,U,0.95,0.068,30.9,15
20120920,r937384,Feige22,g,1.13,0.037,31.3,21
20120920,r937385,Feige22,Ha,1.47,0.065,34.7,23
20120920,r937386,Feige22,r,1.33,0.051,34.7,18
20120920,r937387,Feige22,i,1.35,0.044,42.5,13
20120920,r937388,HZ4,Ha,1.48,0.134,57.4,67
20120920,r937389,HZ4,r,1.21,0.069,69.7,72
20120920,r937390,HZ4,i,0.98,0.060,77.9,79
20120920,r937391,HZ4,He1,1.46,0.050,63.9,45
20120920,r937392,HZ4,r,1.23,0.040,72.7,70
20120920,r937393,HZ4,U,1.57,0.107,66.9,39
20120920,r937394,HZ4,g,1.15,0.032,59.5,63
20120920,r937395,G191B2B,He1,1.26,0.082,37.1,33
20120920,r937396,G191B2B,r,1.06,0.079,36.5,49
20120920,r937397,G191B2B,U,1.30,0.086,41.5,8
20120920,r937398,G191B2B,g,1.03,0.136,42.8,29
20120920,r937399,G191B2B,Ha,1.05,0.084,57.6,70
20120920,r937400,G191B2B,r,1.08,0.057,42.6,48
20120920,r937401,G191B2B,i,0.89,0.103,59.1,70
20120921,r937483,SA110-246,He1,1.95,0.077,10.6,22
20120921,r937484,SA110-246,r,2.46,0.154,9.6,10
20120921,r937485,SA110-246,U,0.28,0.177,23.0,9
20120921,r937486,SA110-246,g,2.45,0.035,8.2,6
20120921,r937487,SA110-246,Ha,1.97,0.072,11.3,28
20120921,r937488,SA110-246,r,1.51,0.050,5.0,16
20120921,r937489,SA110-246,i,2.59,0.084,6.7,5
20120921,r937490,SA112-250,Ha,1.50,0.108,-2.9,11
20120921,r937491,SA112-250,r,2.86,0.128,-3.0,4
20120921,r937492,SA112-250,i,1.55,0.025,-2.1,11
20120921,r937493,SA112-250,He1,1.59,0.079,5.2,14
20120921,r937494,SA112-250,r,2.94,0.083,-2.3,4
20120921,r937495,SA112-250,U,1.57,0.118,51.7,8
20120921,r937496,SA112-250,g,2.10,0.071,-4.1,4
20120921,r937499,G24-9,He1,2.91,0.119,32.0,60
20120921,r937500,G24-9,r,2.60,0.100,158.7,214
20120921,r937501,G24-9,U,2.48,0.074,93.7,43
20120921,r937502,G24-9,g,2.26,0.075,162.9,238
20120921,r937503,G24-9,Ha,1.79,0.084,48.9,197
20120921,r937504,G24-9,r,1.88,0.062,153.7,349
20120921,r937505,G24-9,i,2.19,0.059,207.4,343
20120921,r937506,intphas_4923o,Ha,1.90,0.069,46.0,81
20120921,r937507,intphas_4923o,r,1.39,0.123,150.5,430
20120921,r937508,intphas_4923o,i,1.88,0.090,126.9,296
20120921,r937509,intphas_4997o,Ha,2.02,0.103,44.1,172
20120921,r937510,intphas_4997o,r,2.00,0.100,141.7,452
20120921,r937511,intphas_4997o,i,1.30,0.105,105.7,1094
20120921,r937512,intphas_5067,Ha,1.90,0.105,34.1,108
20120921,r937513,intphas_5067,r,1.90,0.089,151.7,239
20120921,r937514,intphas_5067,i,1.80,0.073,92.7,323
20120921,r937515,intphas_5067o,Ha,1.64,0.071,42.0,99
20120921,r937516,intphas_5067o,r,1.54,0.070,143.4,328
20120921,r937517,intphas_5067o,i,1.38,0.080,89.0,543
20120921,r937518,intphas_5102o,Ha,2.94,0.258,35.2,241
20120921,r937519,intphas_5102o,r,1.92,0.099,85.0,849
20120921,r937520,intphas_5102o,i,1.48,0.108,56.3,1011
20120921,r937521,intphas_5163o,Ha,2.84,0.199,54.3,108
20120921,r937522,intphas_5163o,r,1.70,0.124,153.5,632
20120921,r937523,intphas_5163o,i,1.60,0.113,71.2,710
20120921,r937524,intphas_5378,Ha,1.91,0.099,29.3,204
20120921,r937525,intphas_5378,r,2.79,0.093,173.7,273
20120921,r937526,intphas_5378,i,1.88,0.100,108.6,538
20120921,r937527,intphas_5378o,Ha,1.95,0.082,45.4,163
20120921,r937528,intphas_5378o,r,1.48,0.086,155.4,936
20120921,r937529,intphas_5378o,i,1.74,0.109,129.5,632
20120921,r937530,intphas_5428,Ha,2.15,0.107,40.3,244
20120921,r937531,intphas_5428,r,1.67,0.103,125.4,1117
20120921,r937532,intphas_5428,i,1.61,0.109,98.2,895
20120921,r937533,intphas_4997o,Ha,2.60,0.123,42.3,128
20120921,r937534,intphas_4997o,r,1.61,0.116,121.6,664
20120921,r937535,intphas_4997o,i,2.35,0.110,124.0,335
20120921,r937536,intphas_5102o,Ha,2.11,0.072,44.8,226
20120921,r937537,intphas_5102o,r,2.09,0.108,132.9,738
20120921,r937538,intphas_5102o,i,1.83,0.122,112.2,632
20120921,r937539,intphas_5163o,Ha,2.16,0.069,50.1,109
20120921,r937540,intphas_5163o,r,2.08,0.095,154.4,346
20120921,r937541,intphas_5163o,i,1.45,0.100,119.2,758
20120921,r937542,intphas_5378,Ha,2.08,0.089,33.6,173
20120921,r937543,intphas_5378,r,1.98,0.103,131.3,525
20120921,r937544,intphas_5378,i,1.76,0.098,111.1,620
20120921,r937545,intphas_5428,Ha,2.34,0.120,38.0,203
20120921,r937546,intphas_5428,r,1.83,0.102,96.5,888
20120921,r937547,intphas_5428,i,2.15,0.117,111.8,542
20120921,r937548,SA112-250,Ha,2.26,0.090,4.1,12
20120921,r937549,SA112-250,r,1.97,0.029,3.6,6
20120921,r937550,SA112-250,i,2.06,0.019,5.7,8
20120921,r937551,G24-9,Ha,2.40,0.056,56.3,128
20120921,r937552,G24-9,r,2.44,0.048,109.9,205
20120921,r937553,G24-9,i,2.50,0.047,217.0,253
20120921,r937554,intphas_0191,Ha,2.82,0.091,31.4,92
20120921,r937555,intphas_0191,r,2.29,0.058,135.7,346
20120921,r937556,intphas_0191,i,2.85,0.073,120.8,162
20120921,r937557,intphas_0191o,Ha,2.59,0.073,25.2,101
20120921,r937558,intphas_0191o,r,2.70,0.101,131.0,222
20120921,r937559,intphas_0191o,i,2.06,0.079,98.3,260
20120921,r937560,intphas_0192,Ha,2.81,0.041,22.1,47
20120921,r937561,intphas_0192,r,2.76,0.099,125.4,132
20120921,r937562,intphas_0192,i,2.23,0.069,95.5,173
20120921,r937563,intphas_0192o,Ha,2.62,0.049,22.7,52
20120921,r937564,intphas_0192o,r,2.86,0.096,130.2,157
20120921,r937565,intphas_0192o,i,2.49,0.094,109.6,152
20120921,r937566,intphas_0193,Ha,2.41,0.076,24.8,64
20120921,r937567,intphas_0193,r,3.30,0.110,136.6,99
20120921,r937568,intphas_0193,i,2.56,0.077,101.9,122
20120921,r937569,intphas_0193o,Ha,2.63,0.064,23.5,56
20120921,r937570,intphas_0193o,r,2.62,0.066,123.2,145
20120921,r937571,intphas_0193o,i,2.59,0.047,98.0,133
20120921,r937572,intphas_0194,Ha,2.58,0.071,30.1,113
20120921,r937573,intphas_0194,r,2.60,0.065,124.8,305
20120921,r937574,intphas_0194,i,2.83,0.068,114.4,200
20120921,r937575,intphas_0194o,Ha,2.81,0.090,29.6,98
20120921,r937576,intphas_0194o,r,3.01,0.076,121.3,234
20120921,r937577,intphas_0194o,i,2.99,0.090,95.1,173
20120921,r937578,intphas_0195,Ha,2.65,0.066,12.4,90
20120921,r937579,intphas_0195,r,2.76,0.046,80.8,229
20120921,r937580,intphas_0195,i,2.78,0.100,46.0,169
20120921,r937581,intphas_0195o,Ha,2.77,0.047,19.1,87
20120921,r937582,intphas_0195o,r,2.60,0.054,91.2,274
20120921,r937583,intphas_0195o,i,2.03,0.060,72.6,283
20120921,r937584,intphas_0196,Ha,2.63,0.067,20.1,34
20120921,r937585,intphas_0196,r,2.42,0.047,102.8,91
20120921,r937586,intphas_0196,i,2.78,0.120,99.6,87
20120921,r937587,intphas_0196o,Ha,2.38,0.074,21.8,38
20120921,r937588,intphas_0196o,r,2.86,0.090,88.7,71
20120921,r937589,intphas_0196o,i,2.68,0.056,86.1,73
20120921,r937590,intphas_0197,Ha,2.53,0.039,15.9,64
20120921,r937591,intphas_0197,r,2.97,0.111,95.0,155
20120921,r937592,intphas_0197,i,2.87,0.071,83.9,123
20120921,r937593,intphas_0197o,Ha,2.45,0.075,15.9,64
20120921,r937594,intphas_0197o,r,2.65,0.072,93.5,182
20120921,r937595,intphas_0197o,i,2.49,0.072,79.4,157
20120921,r937596,intphas_0198,Ha,2.39,0.073,15.8,91
20120921,r937597,intphas_0198,r,2.23,0.052,83.2,294
20120921,r937598,intphas_0198,i,2.23,0.067,70.4,244
20120921,r937599,intphas_0198o,Ha,2.34,0.064,17.9,120
20120921,r937600,intphas_0198o,r,2.20,0.078,69.1,317
20120921,r937601,intphas_0198o,i,2.02,0.084,70.9,291
20120921,r937602,intphas_0199,Ha,2.20,0.068,16.8,146
20120921,r937603,intphas_0199,r,1.98,0.090,97.0,486
20120921,r937604,intphas_0199,i,2.03,0.083,76.5,314
20120921,r937605,intphas_0199o,Ha,2.27,0.080,15.7,154
20120921,r937606,intphas_0199o,r,2.35,0.071,91.7,356
20120921,r937607,intphas_0199o,i,2.69,0.086,82.0,201
20120921,r937608,intphas_0200,Ha,2.18,0.063,14.9,61
20120921,r937609,intphas_0200,r,2.10,0.060,88.1,187
20120921,r937610,intphas_0200,i,2.11,0.086,84.7,178
20120921,r937611,intphas_0200o,Ha,2.34,0.080,20.4,63
20120921,r937612,intphas_0200o,r,2.01,0.078,90.7,191
20120921,r937613,intphas_0200o,i,2.43,0.104,93.7,134
20120921,r937614,intphas_0203,Ha,2.32,0.059,12.0,93
20120921,r937615,intphas_0203,r,2.10,0.063,79.8,287
20120921,r937616,intphas_0203,i,1.97,0.050,71.2,237
20120921,r937617,intphas_0203o,Ha,2.41,0.061,12.1,83
20120921,r937618,intphas_0203o,r,2.82,0.056,84.6,166
20120921,r937619,intphas_0203o,i,2.15,0.108,75.5,220
20120921,r937620,intphas_0211,Ha,2.46,0.070,17.7,80
20120921,r937621,intphas_0211,r,2.91,0.090,95.3,177
20120921,r937622,intphas_0211,i,2.11,0.066,74.0,238
20120921,r937623,intphas_0211o,Ha,2.74,0.067,22.3,54
20120921,r937624,intphas_0211o,r,2.99,0.060,98.9,128
20120921,r937625,intphas_0211o,i,2.47,0.055,94.0,161
20120921,r937626,Feige110,Ha,2.47,0.077,4.4,13
20120921,r937627,Feige110,r,2.43,0.077,4.6,7
20120921,r937628,Feige110,i,1.95,0.042,6.8,8
20120921,r937629,Feige110,He1,2.55,0.060,7.1,14
20120921,r937630,Feige110,r,1.97,0.040,4.0,8
20120921,r937631,Feige110,U,1.74,0.333,47.5,2
20120921,r937632,Feige110,g,2.44,0.008,46.8,1
20120921,r937633,str82_0307o,i,2.83,0.069,136.5,35
20120921,r937634,str82_0307o,g,2.77,0.041,53.9,31
20120921,r937635,str82_0307o,r,2.41,0.027,99.2,32
20120921,r937636,str82_0307o,Ha,2.00,0.040,21.4,28
20120921,r937637,str82_0308,i,2.25,0.045,143.4,45
20120921,r937638,str82_0308,g,2.67,0.058,57.8,36
20120921,r937639,str82_0308,r,2.50,0.025,103.0,42
20120921,r937640,str82_0308,Ha,1.66,0.041,20.9,22
20120921,r937641,str82_0308o,i,2.32,0.024,135.3,45
20120921,r937642,str82_0308o,g,2.73,0.033,56.0,34
20120921,r937643,str82_0308o,r,2.32,0.038,104.4,46
20120921,r937644,str82_0308o,Ha,1.49,0.059,20.9,23
20120921,r937645,str82_0312o,i,2.29,0.042,139.0,47
20120921,r937646,str82_0312o,g,3.17,0.031,43.3,31
20120921,r937647,str82_0312o,r,2.68,0.028,108.0,41
20120921,r937648,str82_0312o,Ha,2.46,0.028,23.4,31
20120921,r937649,str82_0313,i,1.91,0.035,138.4,52
20120921,r937650,str82_0313,g,2.30,0.035,54.8,40
20120921,r937651,str82_0313,r,2.79,0.069,102.7,42
20120921,r937652,str82_0313,Ha,2.30,0.066,21.0,34
20120921,r937653,str82_0313o,i,2.02,0.039,134.1,46
20120921,r937654,str82_0313o,g,2.28,0.049,51.7,37
20120921,r937655,str82_0313o,r,2.10,0.061,104.4,54
20120921,r937656,str82_0313o,Ha,2.06,0.053,16.6,36
20120921,r937657,str82_0314,i,2.17,0.045,143.9,32
20120921,r937658,str82_0314,g,2.26,0.034,45.9,30
20120921,r937659,str82_0314,r,1.99,0.051,95.0,35
20120921,r937660,str82_0314,Ha,1.68,0.066,15.0,24
20120921,r937661,str82_0314o,i,2.13,0.023,130.2,43
20120921,r937662,str82_0314o,g,2.23,0.034,45.2,35
20120921,r937663,str82_0314o,r,2.13,0.054,91.8,43
20120921,r937664,str82_0314o,Ha,2.28,0.062,13.9,26
20120921,r937665,str82_0443o,i,2.36,0.044,141.1,29
20120921,r937666,str82_0443o,g,2.54,0.063,56.8,25
20120921,r937667,str82_0443o,r,2.47,0.043,108.8,29
20120921,r937668,str82_0443o,Ha,1.81,0.069,18.3,22
20120921,r937669,str82_0447o,i,2.03,0.075,144.3,53
20120921,r937670,str82_0447o,g,2.76,0.029,56.7,28
20120921,r937671,str82_0447o,r,2.33,0.046,108.1,47
20120921,r937672,str82_0447o,Ha,1.79,0.057,16.5,27
20120921,r937673,str82_0449o,i,1.67,0.053,140.3,53
20120921,r937674,str82_0449o,g,2.22,0.078,55.8,37
20120921,r937675,str82_0449o,r,2.05,0.042,102.0,47
20120921,r937676,str82_0449o,Ha,2.16,0.041,16.3,25
20120921,r937677,str82_0581o,i,2.00,0.058,136.8,29
20120921,r937678,str82_0581o,g,2.76,0.031,49.8,21
20120921,r937679,str82_0581o,r,3.01,0.065,96.8,23
20120921,r937680,str82_0581o,Ha,1.39,0.053,19.7,19
20120921,r937681,str82_0582,i,2.94,0.035,115.6,23
20120921,r937682,str82_0582,g,2.73,0.071,51.0,25
20120921,r937683,str82_0582,r,3.25,0.067,99.4,25
20120921,r937684,str82_0582,Ha,1.45,0.069,55.0,17
20120921,r937685,str82_0582o,i,2.71,0.052,142.5,37
20120921,r937686,str82_0582o,g,3.71,0.047,50.2,22
20120921,r937687,str82_0582o,r,2.55,0.030,95.8,36
20120921,r937688,str82_0582o,Ha,1.41,0.072,53.2,16
20120921,r937689,str82_0583,i,2.71,0.035,133.3,35
20120921,r937690,str82_0583,g,3.31,0.036,48.8,32
20120921,r937691,str82_0583,r,2.89,0.027,100.1,34
20120921,r937692,str82_0583,Ha,2.70,0.024,53.4,28
20120921,r937693,str82_0583o,i,2.96,0.053,135.4,27
20120921,r937694,str82_0583o,g,2.52,0.048,47.7,32
20120921,r937695,str82_0583o,r,2.27,0.040,102.8,33
20120921,r937696,str82_0583o,Ha,2.36,0.051,16.6,28
20120921,r937697,str82_0586,i,3.08,0.095,143.6,29
20120921,r937698,str82_0586,g,3.31,0.076,49.8,27
20120921,r937699,str82_0586,r,2.55,0.065,99.8,38
20120921,r937700,str82_0586,Ha,2.23,0.045,17.1,24
20120921,r937701,str82_0586o,i,2.78,0.039,139.2,36
20120921,r937702,str82_0586o,g,3.38,0.034,47.9,29
20120921,r937703,str82_0586o,r,2.58,0.053,95.0,41
20120921,r937704,str82_0586o,Ha,1.78,0.063,15.9,23
20120921,r937705,str82_0587,i,2.71,0.066,137.3,21
20120921,r937706,str82_0587,g,2.45,0.047,52.1,22
20120921,r937707,str82_0587,r,2.22,0.030,103.7,27
20120921,r937708,str82_0587,Ha,1.48,0.060,16.9,22
20120921,r937709,str82_0587o,i,2.66,0.051,143.1,35
20120921,r937710,str82_0587o,g,2.66,0.050,51.4,33
20120921,r937711,str82_0587o,r,2.54,0.049,102.5,33
20120921,r937712,str82_0587o,Ha,1.80,0.073,18.2,25
20120921,r937713,Feige22,Ha,2.42,0.042,1.8,18
20120921,r937714,Feige22,r,3.89,0.027,4.9,10
20120921,r937715,Feige22,i,2.54,0.064,9.1,11
20120921,r937716,Feige22,He1,1.78,0.102,11.2,24
20120921,r937717,Feige22,r,2.39,0.054,8.0,12
20120921,r937718,Feige22,U,1.54,0.120,40.0,6
20120921,r937719,Feige22,g,2.60,0.058,1.3,11
20120921,r937720,uvex_0837,He1,1.46,0.080,29.8,23
20120921,r937721,uvex_0837,r,3.63,0.048,100.5,60
20120921,r937722,uvex_0837,U,1.47,0.102,41.0,17
20120921,r937723,uvex_0837,g,2.82,0.033,49.1,41
20120921,r937724,uvex_0837o,He1,1.41,0.081,31.4,19
20120921,r937725,uvex_0837o,r,3.05,0.037,99.8,81
20120921,r937726,uvex_0837o,U,1.41,0.129,42.5,14
20120921,r937727,uvex_0837o,g,3.54,0.051,52.8,26
20120921,r937728,uvex_0867,He1,2.94,0.067,34.7,24
20120921,r937729,uvex_0867,r,2.56,0.058,95.7,138
20120921,r937730,uvex_0867,U,1.44,0.075,45.7,18
20120921,r937731,uvex_0867,g,3.06,0.084,53.7,36
20120921,r937732,uvex_0867o,He1,3.00,0.040,32.5,29
20120921,r937733,uvex_0867o,r,3.40,0.063,102.1,65
20120921,r937734,uvex_0867o,U,1.63,0.054,40.8,26
20120921,r937735,uvex_0867o,g,2.99,0.080,48.3,38
20120921,r937736,uvex_0779o,He1,2.73,0.047,37.1,62
20120921,r937737,uvex_0779o,r,2.86,0.060,113.5,200
20120921,r937738,uvex_0779o,U,4.10,0.053,44.7,41
20120921,r937739,uvex_0779o,g,3.65,0.075,58.1,99
20120921,r937740,uvex_0822o,He1,3.20,0.072,36.6,43
20120921,r937741,uvex_0822o,r,2.33,0.061,59.3,310
20120921,r937742,uvex_0822o,U,2.92,0.045,35.7,52
20120921,r937743,uvex_0822o,g,2.50,0.062,28.6,184
20120921,r937744,uvex_0843,He1,2.93,0.065,32.5,44
20120921,r937745,uvex_0843,r,3.02,0.054,102.5,170
20120921,r937746,uvex_0843,U,3.35,0.071,43.5,41
20120921,r937747,uvex_0843,g,3.15,0.064,56.2,112
20120921,r937748,uvex_0952,He1,2.81,0.053,32.0,38
20120921,r937749,uvex_0952,r,2.86,0.044,101.6,107
20120921,r937750,uvex_0952,U,2.46,0.038,38.4,30
20120921,r937751,uvex_0952,g,2.43,0.063,52.8,73
20120921,r937752,Feige22,He1,1.90,0.039,20.1,23
20120921,r937753,Feige22,r,2.29,0.038,13.9,11
20120921,r937754,Feige22,U,0.28,0.125,47.3,7
20120921,r937755,Feige22,g,3.13,0.045,5.8,11
20120921,r937756,Feige22,Ha,2.48,0.035,7.9,19
20120921,r937757,Feige22,r,2.04,0.039,8.0,8
20120921,r937758,Feige22,i,2.64,0.032,15.4,11
20120921,r937759,str82_0846o,i,2.90,0.065,154.0,32
20120921,r937760,str82_0846o,g,2.28,0.025,55.9,35
20120921,r937761,str82_0846o,r,2.56,0.029,110.2,34
20120921,r937762,str82_0846o,Ha,2.39,0.039,26.7,34
20120921,r937763,str82_0851,i,2.22,0.048,157.9,46
20120921,r937764,str82_0851,g,2.37,0.020,53.3,37
20120921,r937765,str82_0851,r,2.86,0.030,109.5,35
20120921,r937766,str82_0851,Ha,2.55,0.044,25.0,32
20120921,r937767,str82_0851o,i,2.37,0.121,148.2,47
20120921,r937768,str82_0851o,g,3.09,0.114,49.5,35
20120921,r937769,str82_0851o,r,3.21,0.027,95.2,36
20120921,r937770,str82_0851o,Ha,2.36,0.068,23.2,28
20120921,r937771,str82_0852,i,2.38,0.037,149.4,36
20120921,r937772,str82_0852,g,2.35,0.061,50.2,37
20120921,r937773,str82_0852,r,3.04,0.031,106.0,33
20120921,r937774,str82_0852,Ha,1.87,0.066,24.1,25
20120921,r937775,str82_0852o,i,2.20,0.036,149.6,37
20120921,r937776,str82_0852o,g,2.56,0.029,50.5,31
20120921,r937777,str82_0852o,r,3.68,0.048,107.2,24
20120921,r937778,str82_0852o,Ha,1.80,0.038,25.1,25
20120921,r937779,str82_0855o,i,3.00,0.035,152.3,22
20120921,r937780,str82_0855o,g,1.52,0.038,56.2,18
20120921,r937781,str82_0855o,r,2.87,0.042,107.2,24
20120921,r937782,str82_0855o,Ha,1.47,0.052,25.6,21
20120921,r937783,str82_0856,i,2.92,0.018,154.4,26
20120921,r937784,str82_0856,g,3.21,0.075,53.2,23
20120921,r937785,str82_0856,r,2.42,0.036,106.7,37
20120921,r937786,str82_0856,Ha,2.61,0.025,24.0,30
20120921,r937787,str82_0856o,i,2.25,0.028,150.4,54
20120921,r937788,str82_0856o,g,2.88,0.037,50.1,38
20120921,r937789,str82_0856o,r,3.26,0.044,101.2,38
20120921,r937790,str82_0856o,Ha,2.65,0.041,25.7,34
20120921,r937791,str82_0857,i,2.71,0.036,154.2,45
20120921,r937792,str82_0857,g,2.71,0.038,51.1,39
20120921,r937793,str82_0857,r,2.78,0.025,101.7,43
20120921,r937794,str82_0857,Ha,1.77,0.054,22.7,23
20120921,r937795,str82_0857o,i,3.07,0.036,135.6,26
20120921,r937796,str82_0857o,g,1.59,0.064,47.2,23
20120921,r937797,str82_0857o,r,3.02,0.039,92.9,32
20120921,r937798,str82_0857o,Ha,1.75,0.044,19.8,24
20120921,r937799,str82_0858,i,2.00,0.037,125.7,40
20120921,r937800,str82_0858,g,2.87,0.050,47.2,34
20120921,r937801,str82_0858,r,2.53,0.041,93.0,34
20120921,r937802,str82_0858,Ha,2.51,0.035,22.2,36
20120921,r937803,str82_0858o,i,2.82,0.047,134.3,27
20120921,r937804,str82_0858o,g,3.04,0.043,52.1,21
20120921,r937805,str82_0858o,r,3.02,0.042,102.9,26
20120921,r937806,str82_0858o,Ha,1.64,0.077,21.8,21
20120921,r937807,str82_0859,i,1.87,0.032,138.9,38
20120921,r937808,str82_0859,g,3.53,0.038,45.8,22
20120921,r937809,str82_0859,r,2.86,0.025,101.4,30
20120921,r937810,str82_0859,Ha,0.57,0.053,25.2,19
20120921,r937811,str82_0859o,i,3.32,0.029,162.0,23
20120921,r937812,str82_0859o,g,2.76,0.026,46.9,31
20120921,r937813,str82_0859o,r,2.84,0.037,101.8,29
20120921,r937814,str82_0859o,Ha,2.58,0.052,21.2,26
20120921,r937815,str82_0860,i,2.08,0.046,157.1,33
20120921,r937816,str82_0860,g,2.36,0.050,53.1,29
20120921,r937817,str82_0860,r,2.25,0.030,46.3,34
20120921,r937818,str82_0860,Ha,1.68,0.046,24.8,21
20120921,r937819,Feige22,Ha,1.64,0.089,7.6,14
20120921,r937820,Feige22,r,4.35,0.022,8.3,5
20120921,r937821,Feige22,i,1.89,0.029,13.7,12
20120921,r937822,Feige22,He1,1.57,0.038,18.0,21
20120921,r937823,Feige22,r,2.39,0.015,12.5,9
20120921,r937824,Feige22,U,1.28,0.158,46.5,7
20120921,r937825,Feige22,g,2.86,0.037,4.9,11
20120921,r937826,HZ4,He1,1.47,0.085,31.9,23
20120921,r937827,HZ4,r,3.78,0.090,57.5,14
20120921,r937828,HZ4,U,1.62,0.060,97.7,18
20120921,r937829,HZ4,g,2.61,0.037,73.1,19
20120921,r937830,HZ4,Ha,2.79,0.038,676.1,105
20120921,r937831,HZ4,r,2.45,0.029,105.9,28
20120921,r937832,HZ4,i,2.20,0.027,132.8,20
20120922,r937911,SA110-246,He1,1.72,0.081,77.9,16
20120922,r937912,SA110-246,r,2.65,0.051,75.2,6
20120922,r937913,SA110-246,U,1.49,0.129,69.0,10
20120922,r937914,SA110-246,g,2.05,0.033,69.9,6
20120922,r937915,SA110-246,Ha,1.78,0.035,102.0,26
20120922,r937916,SA110-246,r,2.26,0.025,85.0,8
20120922,r937917,SA110-246,i,1.60,0.035,81.5,20
20120922,r937918,SA112-250,Ha,1.60,0.084,33.2,10
20120922,r937919,SA112-250,r,2.09,0.027,34.3,4
20120922,r937920,SA112-250,i,1.80,0.057,38.7,12
20120922,r937921,SA112-250,He1,1.40,0.150,49.1,16
20120922,r937922,SA112-250,r,2.58,0.062,39.9,5
20120922,r937923,SA112-250,U,0.28,0.177,62.4,8
20120922,r937924,SA112-250,g,2.35,0.089,33.7,6
20120922,r937925,G24-9,He1,2.50,0.085,94.0,60
20120922,r937926,G24-9,r,2.29,0.076,261.0,247
20120922,r937927,G24-9,U,2.43,0.095,130.6,45
20120922,r937928,G24-9,g,2.66,0.064,287.5,167
20120922,r937929,G24-9,Ha,2.24,0.095,127.0,137
20120922,r937930,G24-9,r,2.01,0.076,262.2,311
20120922,r937931,G24-9,i,2.46,0.164,322.8,278
20120922,r937932,str82_0001,i,1.79,0.090,245.2,164
20120922,r937933,str82_0001,g,2.37,0.102,237.3,97
20120922,r937934,str82_0001,r,2.33,0.047,285.8,116
20120922,r937935,str82_0001,Ha,2.17,0.066,92.4,49
20120922,r937936,str82_0001o,i,2.74,0.071,272.3,92
20120922,r937937,str82_0001o,g,2.40,0.057,236.1,99
20120922,r937938,str82_0001o,r,2.29,0.031,258.2,141
20120922,r937939,str82_0001o,Ha,2.16,0.065,91.5,57
20120922,r937940,str82_0002,i,2.36,0.102,247.5,103
20120922,r937941,str82_0002,g,2.12,0.053,215.1,96
20120922,r937942,str82_0002,r,2.40,0.024,234.7,100
20120922,r937943,str82_0002,Ha,2.87,0.072,97.5,43
20120922,r937944,str82_0002o,i,2.31,0.043,195.6,117
20120922,r937945,str82_0002o,g,2.42,0.082,148.2,97
20120922,r937946,str82_0002o,r,2.46,0.098,268.0,122
20120922,r937947,str82_0002o,Ha,2.60,0.096,72.8,45
20120922,r937948,str82_0003,i,2.96,0.039,235.7,88
20120922,r937949,str82_0003,g,2.60,0.051,227.8,101
20120922,r937950,str82_0003,r,2.29,0.048,269.6,165
20120922,r937951,str82_0003,Ha,2.31,0.044,87.8,58
20120922,r937952,str82_0003o,i,2.51,0.077,244.6,121
20120922,r937953,str82_0003o,g,2.53,0.033,230.3,103
20120922,r937954,str82_0003o,r,2.27,0.099,274.7,150
20120922,r937955,str82_0003o,Ha,1.99,0.081,89.4,71
20120922,r937956,str82_0004,i,1.98,0.087,227.5,153
20120922,r937957,str82_0004,g,2.05,0.047,229.2,111
20120922,r937958,str82_0004,r,2.08,0.062,253.5,150
20120922,r937959,str82_0004,Ha,2.19,0.070,88.3,62
20120922,r937960,str82_0004o,i,2.52,0.040,222.3,111
20120922,r937961,str82_0004o,g,3.13,0.065,225.7,80
20120922,r937962,str82_0004o,r,2.06,0.051,265.7,156
20120922,r937963,str82_0004o,Ha,1.88,0.059,93.1,80
20120922,r937964,str82_0005,i,1.98,0.065,242.2,132
20120922,r937965,str82_0005,g,2.55,0.036,228.9,81
20120922,r937966,str82_0005,r,2.33,0.088,276.1,125
20120922,r937967,str82_0005,Ha,2.10,0.053,77.0,59
20120922,r937968,str82_0005o,i,2.19,0.041,218.6,106
20120922,r937969,str82_0005o,g,2.50,0.034,216.6,80
20120922,r937970,str82_0005o,r,2.36,0.026,251.1,110
20120922,r937971,str82_0005o,Ha,2.96,0.086,89.6,38
20120922,r937972,str82_0006,i,2.54,0.065,244.7,72
20120922,r937973,str82_0006,g,2.31,0.047,205.4,78
20120922,r937974,str82_0006,r,2.68,0.040,236.3,77
20120922,r937975,str82_0006,Ha,2.05,0.066,92.0,50
20120922,r937976,str82_0006o,i,2.55,0.021,248.4,84
20120922,r937977,str82_0006o,g,1.94,0.023,227.0,118
